feature,phishing_score,log_prob_phishing,log_prob_normal
 남성,7.023422643823604,16.22407669404919,9.200654050225587
냐면 ,7.023422643823604,16.22407669404919,9.200654050225587
씨 ,7.023422643823604,16.22407669404919,9.200654050225587
셨습니까,7.023422643823604,16.22407669404919,9.200654050225587
중요한,7.023422643823604,16.22407669404919,9.200654050225587
씀하세요,7.023422643823604,16.22407669404919,9.200654050225587
 혐,7.023422643823604,16.22407669404919,9.200654050225587
남성,7.023422643823604,16.22407669404919,9.200654050225587
 혐의,7.023422643823604,16.22407669404919,9.200654050225587
 되신,7.023422643823604,16.22407669404919,9.200654050225587
셨고,7.023422643823604,16.22407669404919,9.200654050225587
중요한 ,7.023422643823604,16.22407669404919,9.200654050225587
 간단하,7.023422643823604,16.22407669404919,9.200654050225587
중요,7.023422643823604,16.22407669404919,9.200654050225587
발견이,7.023422643823604,16.22407669404919,9.200654050225587
 입증을,7.023422643823604,16.22407669404919,9.200654050225587
 있기 ,7.023422643823604,16.22407669404919,9.200654050225587
나오시,7.023422643823604,16.22407669404919,9.200654050225587
단하게 ,7.023422643823604,16.22407669404919,9.200654050225587
자인지,7.023422643823604,16.22407669404919,9.200654050225587
내용이,7.023422643823604,16.22407669404919,9.200654050225587
견이 ,7.023422643823604,16.22407669404919,9.200654050225587
단하게,7.023422643823604,16.22407669404919,9.200654050225587
견이,7.023422643823604,16.22407669404919,9.200654050225587
 나오시,7.023422643823604,16.22407669404919,9.200654050225587
 있으시,7.023422643823604,16.22407669404919,9.200654050225587
 사기 ,7.023422643823604,16.22407669404919,9.200654050225587
 일당,7.023422643823604,16.22407669404919,9.200654050225587
 인해,7.023422643823604,16.22407669404919,9.200654050225587
점에서,7.023422643823604,16.22407669404919,9.200654050225587
어가시,7.023422643823604,16.22407669404919,9.200654050225587
발견이 ,7.023422643823604,16.22407669404919,9.200654050225587
 비용,7.023422643823604,16.22407669404919,9.200654050225587
 검찰,7.023422643823604,16.22407669404919,9.200654050225587
씀하세,7.023422643823604,16.22407669404919,9.200654050225587
겁니까,7.023422643823604,16.22407669404919,9.200654050225587
진행을 ,7.023422643823604,16.22407669404919,9.200654050225587
인한테 ,7.023422643823604,16.22407669404919,9.200654050225587
인한테,7.023422643823604,16.22407669404919,9.200654050225587
혐의,7.023422643823604,16.22407669404919,9.200654050225587
해자인지,7.023422643823604,16.22407669404919,9.200654050225587
 내용이,7.023422643823604,16.22407669404919,9.200654050225587
 발견이,7.023422643823604,16.22407669404919,9.200654050225587
 경찰,7.023422643823604,16.22407669404919,9.200654050225587
"1,",7.023422643823604,16.22407669404919,9.200654050225587
신데,7.023422643823604,16.22407669404919,9.200654050225587
찰청,7.023422643823604,16.22407669404919,9.200654050225587
일당,7.023422643823604,16.22407669404919,9.200654050225587
 아.,7.023422643823604,16.22407669404919,9.200654050225587
 뭔,7.023422643823604,16.22407669404919,9.200654050225587
렸는데 ,7.023422643823604,16.22407669404919,9.200654050225587
 중요,7.023422643823604,16.22407669404919,9.200654050225587
 중요한,7.023422643823604,16.22407669404919,9.200654050225587
신지,7.023422643823604,16.22407669404919,9.200654050225587
 공인 ,7.023422643823604,16.22407669404919,9.200654050225587
들어가시,7.023422643823604,16.22407669404919,9.200654050225587
신문,7.023422643823604,16.22407669404919,9.200654050225587
 진행을,7.023422643823604,16.22407669404919,9.200654050225587
해자인,7.023422643823604,16.22407669404919,9.200654050225587
말씀하세,7.023422643823604,16.22407669404919,9.200654050225587
진행을,7.023422643823604,16.22407669404919,9.200654050225587
입증을,7.023422643823604,16.22407669404919,9.200654050225587
나오셔,7.023422643823604,16.22407669404919,9.200654050225587
 쪽에 ,7.023422643823604,16.22407669404919,9.200654050225587
간단하,7.023422643823604,16.22407669404919,9.200654050225587
팀 ,7.023422643823604,16.22407669404919,9.200654050225587
 겁니까,7.023422643823604,16.22407669404919,9.200654050225587
 피해 ,7.023422643823604,16.22407669404919,9.200654050225587
있기 ,7.023422643823604,16.22407669404919,9.200654050225587
있고요,7.023422643823604,16.22407669404919,9.200654050225587
입증을 ,7.023422643823604,16.22407669404919,9.200654050225587
간단하게,7.023422643823604,16.22407669404919,9.200654050225587
권에 ,7.023422643823604,16.22407669404919,9.200654050225587
 신문,7.023422643823604,16.22407669404919,9.200654050225587
입니까,7.023422643823604,16.22407669404919,9.200654050225587
인적으,6.9181731221167215,16.22407669404919,9.30590357193247
 되지,6.9181731221167215,16.22407669404919,9.30590357193247
 캐,6.9181731221167215,16.22407669404919,9.30590357193247
이에요 ,6.9181731221167215,16.22407669404919,9.30590357193247
얘기를 ,6.9181731221167215,16.22407669404919,9.30590357193247
얘기를,6.9181731221167215,16.22407669404919,9.30590357193247
 하나 ,6.9181731221167215,16.22407669404919,9.30590357193247
이시고,6.9181731221167215,16.22407669404919,9.30590357193247
 모른,6.9181731221167215,16.22407669404919,9.30590357193247
본인한,6.9181731221167215,16.22407669404919,9.30590357193247
이기 ,6.9181731221167215,16.22407669404919,9.30590357193247
본인한테,6.9181731221167215,16.22407669404919,9.30590357193247
이기,6.9181731221167215,16.22407669404919,9.30590357193247
은행권,6.9181731221167215,16.22407669404919,9.30590357193247
량 ,6.9181731221167215,16.22407669404919,9.30590357193247
부분은,6.9181731221167215,16.22407669404919,9.30590357193247
능하십니,6.9181731221167215,16.22407669404919,9.30590357193247
 본인한,6.9181731221167215,16.22407669404919,9.30590357193247
않습,6.9181731221167215,16.22407669404919,9.30590357193247
않습니,6.9181731221167215,16.22407669404919,9.30590357193247
 부분은,6.9181731221167215,16.22407669404919,9.30590357193247
능하십,6.9181731221167215,16.22407669404919,9.30590357193247
 않습,6.9181731221167215,16.22407669404919,9.30590357193247
 이유가,6.9181731221167215,16.22407669404919,9.30590357193247
인적으로,6.9181731221167215,16.22407669404919,9.30590357193247
실하,6.9181731221167215,16.22407669404919,9.30590357193247
