feature,phishing_score,log_prob_phishing,log_prob_normal
 (유,0.6588700902997235,9.829054912298812,9.170184821999088
긴급생활,0.6588700902997235,9.829054912298812,9.170184821999088
 (3,0.6588700902997235,9.829054912298812,9.170184821999088
그램/카,0.6588700902997235,9.829054912298812,9.170184821999088
그램/,0.6588700902997235,9.829054912298812,9.170184821999088
혜택 ,0.6588700902997235,9.646733355504857,8.987863265205133
단서,0.6588700902997235,9.829054912298812,9.170184821999088
합니다!,0.6588700902997235,9.646733355504857,8.987863265205133
 5만원,0.6588700902997235,9.646733355504857,8.987863265205133
해도,0.6588700902997235,9.829054912298812,9.170184821999088
해도 ,0.6588700902997235,9.829054912298812,9.170184821999088
고용,0.6588700902997235,9.829054912298812,9.170184821999088
고장,0.6588700902997235,9.829054912298812,9.170184821999088
공공,0.6588700902997235,9.829054912298812,9.170184821999088
핸드폰 ,0.6588700902997235,9.829054912298812,9.170184821999088
당첨자로,0.6588700902997235,9.829054912298812,9.170184821999088
당첨자,0.6588700902997235,9.829054912298812,9.170184821999088
당첨] ,0.6588700902997235,9.829054912298812,9.170184821999088
당첨],0.6588700902997235,9.829054912298812,9.170184821999088
 24,0.6588700902997235,9.646733355504857,8.987863265205133
 23,0.6588700902997235,9.646733355504857,8.987863265205133
단서 ,0.6588700902997235,9.829054912298812,9.170184821999088
 갤럭,0.6588700902997235,9.829054912298812,9.170184821999088
토대상 ,0.6588700902997235,9.829054912298812,9.170184821999088
지연 ,0.6588700902997235,9.829054912298812,9.170184821999088
보관 ,0.6588700902997235,9.829054912298812,9.170184821999088
첨] ,0.6588700902997235,9.829054912298812,9.170184821999088
첨자,0.6588700902997235,9.829054912298812,9.170184821999088
보기<u,0.6588700902997235,9.829054912298812,9.170184821999088
첨자로,0.6588700902997235,9.829054912298812,9.170184821999088
첨자로 ,0.6588700902997235,9.829054912298812,9.170184821999088
보기<,0.6588700902997235,9.829054912298812,9.170184821999088
96,0.6588700902997235,9.829054912298812,9.170184821999088
보] ,0.6588700902997235,9.829054912298812,9.170184821999088
[sn,0.6588700902997235,9.829054912298812,9.170184821999088
보],0.6588700902997235,9.829054912298812,9.170184821999088
별 ,0.6588700902997235,9.646733355504857,8.987863265205133
 드리겠,0.6588700902997235,9.829054912298812,9.170184821999088
:<전,0.6588700902997235,9.829054912298812,9.170184821999088
:<전화,0.6588700902997235,9.829054912298812,9.170184821999088
번가,0.6588700902997235,9.829054912298812,9.170184821999088
[2차,0.6588700902997235,9.829054912298812,9.170184821999088
87,0.6588700902997235,9.646733355504857,8.987863265205133
 롯데 ,0.6588700902997235,9.829054912298812,9.170184821999088
첨],0.6588700902997235,9.829054912298812,9.170184821999088
처를 ,0.6588700902997235,9.829054912298812,9.170184821999088
지원),0.6588700902997235,9.829054912298812,9.170184821999088
지원) ,0.6588700902997235,9.829054912298812,9.170184821999088
5만원,0.6588700902997235,9.646733355504857,8.987863265205133
진단,0.6588700902997235,9.829054912298812,9.170184821999088
진단서,0.6588700902997235,9.829054912298812,9.170184821999088
진단서 ,0.6588700902997235,9.829054912298812,9.170184821999088
부탁,0.6588700902997235,8.442760551178921,7.7838904608791974
부재,0.6588700902997235,9.646733355504857,8.987863265205133
62,0.6588700902997235,9.829054912298812,9.170184821999088
찍어,0.6588700902997235,9.829054912298812,9.170184821999088
66,0.6588700902997235,9.829054912298812,9.170184821999088
부고] ,0.6588700902997235,9.829054912298812,9.170184821999088
부고],0.6588700902997235,9.829054912298812,9.170184821999088
찾아,0.6588700902997235,9.829054912298812,9.170184821999088
처를,0.6588700902997235,9.829054912298812,9.170184821999088
[2차(,0.6588700902997235,9.829054912298812,9.170184821999088
[sns,0.6588700902997235,9.829054912298812,9.170184821999088
토대상,0.6588700902997235,9.829054912298812,9.170184821999088
타그,0.6588700902997235,9.829054912298812,9.170184821999088
 금융지,0.6588700902997235,9.829054912298812,9.170184821999088
ns ,0.6588700902997235,9.829054912298812,9.170184821999088
만원. ,0.6588700902997235,9.829054912298812,9.170184821999088
만원.,0.6588700902997235,9.829054912298812,9.170184821999088
 군,0.6588700902997235,9.646733355504857,8.987863265205133
s ,0.6588700902997235,9.829054912298812,9.170184821999088
sns ,0.6588700902997235,9.829054912298812,9.170184821999088
타그램,0.6588700902997235,9.829054912298812,9.170184821999088
청해,0.6588700902997235,9.829054912298812,9.170184821999088
막 ,0.6588700902997235,9.646733355504857,8.987863265205133
타그램/,0.6588700902997235,9.829054912298812,9.170184821999088
 공공,0.6588700902997235,9.829054912298812,9.170184821999088
 고용,0.6588700902997235,9.829054912298812,9.170184821999088
 경품:,0.6588700902997235,9.829054912298812,9.170184821999088
 건강검,0.6588700902997235,9.829054912298812,9.170184821999088
토대,0.6588700902997235,9.829054912298812,9.170184821999088
멸),0.6588700902997235,9.829054912298812,9.170184821999088
멸) ,0.6588700902997235,9.829054912298812,9.170184821999088
 수취,0.6588700902997235,9.829054912298812,9.170184821999088
명절,0.6588700902997235,9.829054912298812,9.170184821999088
[부고],0.6588700902997235,9.829054912298812,9.170184821999088
 대상자,0.6588700902997235,9.829054912298812,9.170184821999088
 당첨자,0.6588700902997235,9.829054912298812,9.170184821999088
민준 ,0.6588700902997235,9.829054912298812,9.170184821999088
민준,0.6588700902997235,9.829054912298812,9.170184821999088
 당첨],0.6588700902997235,9.829054912298812,9.170184821999088
민사소송,0.6588700902997235,9.829054912298812,9.170184821999088
민사소,0.6588700902997235,9.829054912298812,9.170184821999088
민사,0.6588700902997235,9.829054912298812,9.170184821999088
" 님, ",0.6588700902997235,9.829054912298812,9.170184821999088
" 님,",0.6588700902997235,9.829054912298812,9.170184821999088
축하합,0.6588700902997235,9.829054912298812,9.170184821999088
축하합니,0.6588700902997235,9.829054912298812,9.170184821999088
gs2,0.6588700902997235,9.829054912298812,9.170184821999088
gs25,0.6588700902997235,9.829054912298812,9.170184821999088
전자 ,0.6588700902997235,9.829054912298812,9.170184821999088
께서는,0.6588700902997235,9.829054912298812,9.170184821999088
오류,0.6588700902997235,9.829054912298812,9.170184821999088
)검토,0.6588700902997235,9.829054912298812,9.170184821999088
 시행,0.6588700902997235,9.829054912298812,9.170184821999088
(유,0.6588700902997235,9.829054912298812,9.170184821999088
 인스타,0.6588700902997235,9.829054912298812,9.170184821999088
 인스,0.6588700902997235,9.829054912298812,9.170184821999088
이체,0.6588700902997235,8.442760551178921,7.7838904608791974
시아 ,0.6588700902997235,9.829054912298812,9.170184821999088
 혜택 ,0.6588700902997235,9.646733355504857,8.987863265205133
시아,0.6588700902997235,9.829054912298812,9.170184821999088
 특별,0.6588700902997235,9.646733355504857,8.987863265205133
 통보,0.6588700902997235,9.829054912298812,9.170184821999088
자세보,0.6588700902997235,9.829054912298812,9.170184821999088
 없음,0.6588700902997235,9.829054912298812,9.170184821999088
)검,0.6588700902997235,9.829054912298812,9.170184821999088
(민사,0.6588700902997235,9.829054912298812,9.170184821999088
자금,0.6588700902997235,9.829054912298812,9.170184821999088
스타그,0.6588700902997235,9.829054912298812,9.170184821999088
스타그램,0.6588700902997235,9.829054912298812,9.170184821999088
(유효,0.6588700902997235,9.829054912298812,9.170184821999088
 앱 ,0.6588700902997235,9.829054912298812,9.170184821999088
융지원,0.6588700902997235,9.829054912298812,9.170184821999088
 자세보,0.6588700902997235,9.829054912298812,9.170184821999088
 축하합,0.6588700902997235,9.829054912298812,9.170184821999088
이내,0.6588700902997235,8.953586174944911,8.294716084645188
장] ,0.6588700902997235,9.646733355504857,8.987863265205133
장],0.6588700902997235,9.646733355504857,8.987863265205133
장: ,0.6588700902997235,9.829054912298812,9.170184821999088
 일정,0.6588700902997235,9.646733355504857,8.987863265205133
장:,0.6588700902997235,9.829054912298812,9.170184821999088
요서류:,0.6588700902997235,9.829054912298812,9.170184821999088
요서류,0.6588700902997235,9.829054912298812,9.170184821999088
요서,0.6588700902997235,9.829054912298812,9.170184821999088
 필요 ,0.6588700902997235,9.829054912298812,9.170184821999088
(유효기,0.6588700902997235,9.829054912298812,9.170184821999088
자세보기,0.6588700902997235,9.829054912298812,9.170184821999088
(민사소,0.6588700902997235,9.829054912298812,9.170184821999088
융지,0.6588700902997235,9.829054912298812,9.170184821999088
인증서,0.6588700902997235,9.829054912298812,9.170184821999088
인스타그,0.6588700902997235,9.829054912298812,9.170184821999088
 찾아,0.6588700902997235,9.829054912298812,9.170184821999088
신청해,0.6588700902997235,9.829054912298812,9.170184821999088
에게,0.6588700902997235,9.135907731738866,8.477037641439143
알려드,0.6588700902997235,9.646733355504857,8.987863265205133
 쿠팡 ,0.6588700902997235,9.829054912298812,9.170184821999088
 신청해,0.6588700902997235,9.829054912298812,9.170184821999088
으로 ,0.6588700902997235,7.800906665006527,7.142036574706803
원.,0.6588700902997235,9.829054912298812,9.170184821999088
심사 ,0.6588700902997235,9.829054912298812,9.170184821999088
인스,0.6588700902997235,9.829054912298812,9.170184821999088
인스타,0.6588700902997235,9.829054912298812,9.170184821999088
 진,0.6588700902997235,8.442760551178921,7.7838904608791974
원. ,0.6588700902997235,9.829054912298812,9.170184821999088
 오류,0.6588700902997235,9.829054912298812,9.170184821999088
 이내,0.6588700902997235,8.953586174944911,8.294716084645188
융지원 ,0.6588700902997235,9.829054912298812,9.170184821999088
인인증,0.6588700902997235,9.829054912298812,9.170184821999088
영수,0.6588700902997235,9.829054912298812,9.170184821999088
 엄마폰,0.6588700902997235,9.829054912298812,9.170184821999088
께서는 ,0.6588700902997235,9.829054912298812,9.170184821999088
)검토대,0.6588700902997235,9.829054912298812,9.170184821999088
 부탁,0.6588700902997227,8.494053845566471,7.8351837552667485
을 ,0.6538575484761786,6.8333226387448205,6.179465090268642
금 ,0.6468938992530084,7.700823206449544,7.053929307196536
 20,0.6378166811018904,8.260438994384966,7.622622313283076
요!,0.633552282315434,8.442760551178921,7.809208268863487
으로,0.6335522823154331,7.749613370618976,7.1160610883035424
주시,0.6322018432175618,8.494053845566471,7.861852002348909
증 ,0.6163104758809279,8.953586174944911,8.337275699063984
 구,0.6123500746648318,9.040597551934543,8.42824747726971
평가,0.6123500746648318,9.040597551934543,8.42824747726971
년 ,0.6100799261302914,8.393970387009489,7.7838904608791974
입력,0.6075767959121734,9.135907731738866,8.528330935826693
건 ,0.6075767959121734,9.135907731738866,8.528330935826693
주세요,0.6017116764597752,8.548121066836748,7.946409390376973
1일,0.6017116764597752,9.241268247396693,8.639556570936918
주세,0.6017116764597752,8.548121066836748,7.946409390376973
 다음,0.5943315691621525,9.359051283053077,8.764719713890925
인증 ,0.5943315691621525,9.359051283053077,8.764719713890925
 운송장,0.5943315691621525,9.359051283053077,8.764719713890925
 운송,0.5943315691621525,9.359051283053077,8.764719713890925
 000,0.5943315691621525,9.359051283053077,8.764719713890925
요.,0.588665831626475,7.360955380827193,6.772289549200718
중 ,0.5847621181460028,9.4925826756776,8.907820557531597
입을,0.5847621181460028,9.4925826756776,8.907820557531597
2월 ,0.5847621181460028,9.4925826756776,8.907820557531597
10-,0.5847621181460028,9.4925826756776,8.907820557531597
리기,0.5847621181460028,9.4925826756776,8.907820557531597
으면 ,0.5847621181460028,9.4925826756776,8.907820557531597
으면,0.5847621181460028,9.4925826756776,8.907820557531597
자세한,0.5847621181460028,9.4925826756776,8.907820557531597
 접,0.5847621181460028,9.4925826756776,8.907820557531597
화번,0.5847621181460028,9.4925826756776,8.907820557531597
가를,0.5847621181460028,9.4925826756776,8.907820557531597
화번호,0.5847621181460028,9.4925826756776,8.907820557531597
가를 ,0.5847621181460028,9.4925826756776,8.907820557531597
의하세,0.5847621181460028,9.4925826756776,8.907820557531597
전화번호,0.5847621181460028,9.4925826756776,8.907820557531597
전화번,0.5847621181460028,9.4925826756776,8.907820557531597
기가,0.5847621181460028,9.4925826756776,8.907820557531597
입을 ,0.5847621181460028,9.4925826756776,8.907820557531597
 자세한,0.5847621181460028,9.4925826756776,8.907820557531597
세한,0.5847621181460028,9.4925826756776,8.907820557531597
의하세요,0.5847621181460028,9.4925826756776,8.907820557531597
세한 ,0.5847621181460028,9.4925826756776,8.907820557531597
 롯,0.5847621181460028,9.4925826756776,8.907820557531597
 롯데,0.5847621181460028,9.4925826756776,8.907820557531597
자세한 ,0.5847621181460028,9.4925826756776,8.907820557531597
 안,0.5733479168615618,7.327618960559601,6.754271043698039
인되,0.5718587133100943,9.646733355504857,9.074874642194763
 확인되,0.5718587133100943,9.646733355504857,9.074874642194763
 혜택을,0.5718587133100943,9.646733355504857,9.074874642194763
없이,0.5718587133100943,9.646733355504857,9.074874642194763
려드립니,0.5718587133100943,9.646733355504857,9.074874642194763
결 ,0.5718587133100943,8.953586174944911,8.381727461634817
려드립,0.5718587133100943,9.646733355504857,9.074874642194763
없이 ,0.5718587133100943,9.646733355504857,9.074874642194763
대상 ,0.5718587133100943,9.646733355504857,9.074874642194763
알려드립,0.5718587133100943,9.646733355504857,9.074874642194763
택을 ,0.5718587133100943,9.646733355504857,9.074874642194763
있어,0.5718587133100943,8.548121066836748,7.9762623535266535
택을,0.5718587133100943,9.646733355504857,9.074874642194763
마감,0.5718587133100943,9.646733355504857,9.074874642194763
혜택을,0.5718587133100943,9.646733355504857,9.074874642194763
 최대,0.5718587133100943,8.953586174944911,8.381727461634817
 최대 ,0.5718587133100943,8.953586174944911,8.381727461634817
 알려드,0.5718587133100943,9.646733355504857,9.074874642194763
54,0.5718587133100943,9.646733355504857,9.074874642194763
 (2,0.5718587133100943,9.646733355504857,9.074874642194763
 마감,0.5718587133100943,9.646733355504857,9.074874642194763
혜택을 ,0.5718587133100943,9.646733355504857,9.074874642194763
내],0.5718587133100943,9.646733355504857,9.074874642194763
안내],0.5718587133100943,9.646733355504857,9.074874642194763
확인되,0.5718587133100943,9.646733355504857,9.074874642194763
상품권,0.5678983120939964,8.302998608803762,7.735100296709765
품권,0.5678983120939964,8.302998608803762,7.735100296709765
 상품권,0.5678983120939964,8.302998608803762,7.735100296709765
 주소,0.5635599104953997,9.040597551934543,8.477037641439143
우 ,0.5604300174864711,8.665904102493132,8.10547408500666
0만,0.5604300174864711,8.665904102493132,8.10547408500666
녕하세요,0.5587866317427403,8.393970387009489,7.8351837552667485
녕하세,0.5587866317427403,8.393970387009489,7.8351837552667485
안녕하세,0.5587866317427403,8.393970387009489,7.8351837552667485
 본인,0.5535095746418985,8.730442623630703,8.176933048988804
본인,0.5535095746418985,8.730442623630703,8.176933048988804
887,0.5535095746418968,9.829054912298812,9.275545337656915
8시까,0.5535095746418968,9.829054912298812,9.275545337656915
8:00,0.5535095746418968,9.829054912298812,9.275545337656915
8:0,0.5535095746418968,9.829054912298812,9.275545337656915
80.,0.5535095746418968,9.829054912298812,9.275545337656915
el,0.5535095746418968,9.829054912298812,9.275545337656915
8:,0.5535095746418968,9.829054912298812,9.275545337656915
80.8,0.5535095746418968,9.829054912298812,9.275545337656915
86%,0.5535095746418968,9.829054912298812,9.275545337656915
887.,0.5535095746418968,9.829054912298812,9.275545337656915
86%대,0.5535095746418968,9.829054912298812,9.275545337656915
약정,0.5535095746418968,9.829054912298812,9.275545337656915
(수),0.5535095746418968,9.829054912298812,9.275545337656915
치기간 ,0.5535095746418968,9.829054912298812,9.275545337656915
g마,0.5535095746418968,9.829054912298812,9.275545337656915
87.,0.5535095746418968,9.829054912298812,9.275545337656915
(신용,0.5535095746418968,9.829054912298812,9.275545337656915
87.4,0.5535095746418968,9.829054912298812,9.275545337656915
g마켓,0.5535095746418968,9.829054912298812,9.275545337656915
치기간,0.5535095746418968,9.829054912298812,9.275545337656915
 않을,0.5535095746418968,9.829054912298812,9.275545337656915
g마켓 ,0.5535095746418968,9.829054912298812,9.275545337656915
아가지,0.5535095746418968,9.829054912298812,9.275545337656915
아가지 ,0.5535095746418968,9.829054912298812,9.275545337656915
출규제,0.5535095746418968,9.829054912298812,9.275545337656915
치기,0.5535095746418968,9.829054912298812,9.275545337656915
심사후 ,0.5535095746418968,9.829054912298812,9.275545337656915
(수) ,0.5535095746418968,9.829054912298812,9.275545337656915
(신용·,0.5535095746418968,9.829054912298812,9.275545337656915
취인 ,0.5535095746418968,9.829054912298812,9.275545337656915
취인,0.5535095746418968,9.829054912298812,9.275545337656915
보내줘,0.5535095746418968,9.829054912298812,9.275545337656915
)저,0.5535095746418968,9.829054912298812,9.275545337656915
(만기시,0.5535095746418968,9.829054912298812,9.275545337656915
보증비율,0.5535095746418968,9.829054912298812,9.275545337656915
처리,0.5535095746418968,9.135907731738866,8.58239815709697
7.47,0.5535095746418968,9.829054912298812,9.275545337656915
7.4,0.5535095746418968,9.829054912298812,9.275545337656915
보증재단,0.5535095746418968,9.829054912298812,9.275545337656915
661-,0.5535095746418968,9.829054912298812,9.275545337656915
661,0.5535095746418968,9.829054912298812,9.275545337656915
마켓 ,0.5535095746418968,9.829054912298812,9.275545337656915
신청하시,0.5535095746418968,9.829054912298812,9.275545337656915
신청일 ,0.5535095746418968,9.829054912298812,9.275545337656915
마켓,0.5535095746418968,9.829054912298812,9.275545337656915
(3 ,0.5535095746418968,9.829054912298812,9.275545337656915
tel,0.5535095746418968,9.829054912298812,9.275545337656915
(2)긴,0.5535095746418968,9.829054912298812,9.275545337656915
(2),0.5535095746418968,9.829054912298812,9.275545337656915
64% ,0.5535095746418968,9.829054912298812,9.275545337656915
(1년간,0.5535095746418968,9.829054912298812,9.275545337656915
64%,0.5535095746418968,9.829054912298812,9.275545337656915
(1년,0.5535095746418968,9.829054912298812,9.275545337656915
부사,0.5535095746418968,9.829054912298812,9.275545337656915
보증재,0.5535095746418968,9.829054912298812,9.275545337656915
보증비,0.5535095746418968,9.829054912298812,9.275545337656915
(만기,0.5535095746418968,9.829054912298812,9.275545337656915
보증기관,0.5535095746418968,9.829054912298812,9.275545337656915
(만,0.5535095746418968,9.829054912298812,9.275545337656915
8시까지,0.5535095746418968,9.829054912298812,9.275545337656915
보유자도,0.5535095746418968,9.829054912298812,9.275545337656915
(리)금,0.5535095746418968,9.829054912298812,9.275545337656915
보증),0.5535095746418968,9.829054912298812,9.275545337656915
(리),0.5535095746418968,9.829054912298812,9.275545337656915
(리,0.5535095746418968,9.829054912298812,9.275545337656915
심사후,0.5535095746418968,9.829054912298812,9.275545337656915
 오류로,0.5535095746418968,9.829054912298812,9.275545337656915
크에서,0.5535095746418968,9.829054912298812,9.275545337656915
크에서 ,0.5535095746418968,9.829054912298812,9.275545337656915
일(수),0.5535095746418968,9.829054912298812,9.275545337656915
일(수,0.5535095746418968,9.829054912298812,9.275545337656915
보증) ,0.5535095746418968,9.829054912298812,9.275545337656915
746 ,0.5535095746418968,9.829054912298812,9.275545337656915
746,0.5535095746418968,9.829054912298812,9.275545337656915
 완료하,0.5535095746418968,9.829054912298812,9.275545337656915
클릭해,0.5535095746418968,9.829054912298812,9.275545337656915
보증기,0.5535095746418968,9.829054912298812,9.275545337656915
보유자,0.5535095746418968,9.829054912298812,9.275545337656915
(전액보,0.5535095746418968,9.829054912298812,9.275545337656915
(전액,0.5535095746418968,9.829054912298812,9.275545337656915
반려일,0.5535095746418968,9.829054912298812,9.275545337656915
)금분,0.5535095746418968,9.829054912298812,9.275545337656915
 대책 ,0.5535095746418968,9.829054912298812,9.275545337656915
 대책,0.5535095746418968,9.829054912298812,9.275545337656915
)금,0.5535095746418968,9.829054912298812,9.275545337656915
타사항,0.5535095746418968,9.829054912298812,9.275545337656915
안정·생,0.5535095746418968,9.829054912298812,9.275545337656915
 당행에,0.5535095746418968,9.829054912298812,9.275545337656915
반려일 ,0.5535095746418968,9.829054912298812,9.275545337656915
안정·,0.5535095746418968,9.829054912298812,9.275545337656915
)긴,0.5535095746418968,9.829054912298812,9.275545337656915
안으로 ,0.5535095746418968,9.829054912298812,9.275545337656915
안으로,0.5535095746418968,9.829054912298812,9.275545337656915
반려,0.5535095746418968,9.829054912298812,9.275545337656915
안으,0.5535095746418968,9.829054912298812,9.275545337656915
 당행,0.5535095746418968,9.829054912298812,9.275545337656915
자도,0.5535095746418968,9.829054912298812,9.275545337656915
]0,0.5535095746418968,9.829054912298812,9.275545337656915
 약정),0.5535095746418968,9.829054912298812,9.275545337656915
)금분할,0.5535095746418968,9.829054912298812,9.275545337656915
 대출규,0.5535095746418968,9.829054912298812,9.275545337656915
아래의,0.5535095746418968,9.829054912298812,9.275545337656915
방안으,0.5535095746418968,9.829054912298812,9.275545337656915
"방비,",0.5535095746418968,9.829054912298812,9.275545337656915
)저소,0.5535095746418968,9.829054912298812,9.275545337656915
방비,0.5535095746418968,9.829054912298812,9.275545337656915
방안 ,0.5535095746418968,9.829054912298812,9.275545337656915
밥상 ,0.5535095746418968,9.829054912298812,9.275545337656915
밥상,0.5535095746418968,9.829054912298812,9.275545337656915
않을,0.5535095746418968,9.829054912298812,9.275545337656915
않을 ,0.5535095746418968,9.829054912298812,9.275545337656915
방안으로,0.5535095746418968,9.829054912298812,9.275545337656915
)긴급,0.5535095746418968,9.829054912298812,9.275545337656915
)저소득,0.5535095746418968,9.829054912298812,9.275545337656915
배송이,0.5535095746418968,9.829054912298812,9.275545337656915
 대출기,0.5535095746418968,9.829054912298812,9.275545337656915
배송이 ,0.5535095746418968,9.829054912298812,9.275545337656915
)대상자,0.5535095746418968,9.829054912298812,9.275545337656915
)대상,0.5535095746418968,9.829054912298812,9.275545337656915
)대,0.5535095746418968,9.829054912298812,9.275545337656915
)긴급 ,0.5535095746418968,9.829054912298812,9.275545337656915
]00,0.5535095746418968,9.829054912298812,9.275545337656915
전액보,0.5535095746418968,9.829054912298812,9.275545337656915
앞두고,0.5535095746418968,9.829054912298812,9.275545337656915
*세부,0.5535095746418968,9.829054912298812,9.275545337656915
(정,0.5535095746418968,9.829054912298812,9.275545337656915
별도 ,0.5535095746418968,9.829054912298812,9.275545337656915
별세 ,0.5535095746418968,9.829054912298812,9.275545337656915
9:00,0.5535095746418968,9.829054912298812,9.275545337656915
9:0,0.5535095746418968,9.829054912298812,9.275545337656915
 앞두고,0.5535095746418968,9.829054912298812,9.275545337656915
문의처를,0.5535095746418968,9.829054912298812,9.275545337656915
*세,0.5535095746418968,9.829054912298812,9.275545337656915
*세부사,0.5535095746418968,9.829054912298812,9.275545337656915
앞두고 ,0.5535095746418968,9.829054912298812,9.275545337656915
 앞두,0.5535095746418968,9.829054912298812,9.275545337656915
(전자 ,0.5535095746418968,9.829054912298812,9.275545337656915
905 ,0.5535095746418968,9.829054912298812,9.275545337656915
(전자,0.5535095746418968,9.829054912298812,9.275545337656915
"방비, ",0.5535095746418968,9.829054912298812,9.275545337656915
905,0.5535095746418968,9.829054912298812,9.275545337656915
 않을 ,0.5535095746418968,9.829054912298812,9.275545337656915
아래의 ,0.5535095746418968,9.829054912298812,9.275545337656915
문자메,0.5535095746418968,9.829054912298812,9.275545337656915
문자메시,0.5535095746418968,9.829054912298812,9.275545337656915
물가 ,0.5535095746418968,9.829054912298812,9.275545337656915
(정부,0.5535095746418968,9.829054912298812,9.275545337656915
 약정,0.5535095746418968,9.829054912298812,9.275545337656915
 없음),0.5535095746418968,9.829054912298812,9.275545337656915
자도 ,0.5535095746418968,9.829054912298812,9.275545337656915
"(주말,",0.5535095746418968,9.829054912298812,9.275545337656915
(주말,0.5535095746418968,9.829054912298812,9.275545337656915
액보,0.5535095746418968,9.829054912298812,9.275545337656915
액보증,0.5535095746418968,9.829054912298812,9.275545337656915
액보증),0.5535095746418968,9.829054912298812,9.275545337656915
미확인,0.5535095746418968,9.829054912298812,9.275545337656915
미확,0.5535095746418968,9.829054912298812,9.275545337656915
(조기상,0.5535095746418968,9.829054912298812,9.275545337656915
(조기,0.5535095746418968,9.829054912298812,9.275545337656915
:00(,0.5535095746418968,9.829054912298812,9.275545337656915
(조,0.5535095746418968,9.829054912298812,9.275545337656915
야되는,0.5535095746418968,9.829054912298812,9.275545337656915
야되는데,0.5535095746418968,9.829054912298812,9.275545337656915
(정부지,0.5535095746418968,9.829054912298812,9.275545337656915
 대상으,0.5535095746418968,9.829054912298812,9.275545337656915
전액,0.5535095746418968,9.829054912298812,9.275545337656915
링크에서,0.5535095746418968,9.829054912298812,9.275545337656915
화상,0.5535095746418968,9.829054912298812,9.275545337656915
 주소지,0.5535095746418968,9.829054912298812,9.275545337656915
화상담을,0.5535095746418968,9.829054912298812,9.275545337656915
확인,0.5535095746418968,7.883144763243498,7.329635188601602
금리,0.5535095746418968,9.829054912298812,9.275545337656915
금리:,0.5535095746418968,9.829054912298812,9.275545337656915
금리: ,0.5535095746418968,9.829054912298812,9.275545337656915
금분,0.5535095746418968,9.829054912298812,9.275545337656915
금분할,0.5535095746418968,9.829054912298812,9.275545337656915
금분할상,0.5535095746418968,9.829054912298812,9.275545337656915
능하,0.5535095746418968,9.135907731738866,8.58239815709697
 09:,0.5535095746418968,9.829054912298812,9.275545337656915
 -필요,0.5535095746418968,9.829054912298812,9.275545337656915
 -필,0.5535095746418968,9.829054912298812,9.275545337656915
급),0.5535095746418968,9.829054912298812,9.275545337656915
급) ,0.5535095746418968,9.829054912298812,9.275545337656915
 -취급,0.5535095746418968,9.829054912298812,9.275545337656915
 -취,0.5535095746418968,9.829054912298812,9.275545337656915
 -지원,0.5535095746418968,9.829054912298812,9.275545337656915
 -지,0.5535095746418968,9.829054912298812,9.275545337656915
급기,0.5535095746418968,9.829054912298812,9.275545337656915
급기관,0.5535095746418968,9.829054912298812,9.275545337656915
급기관:,0.5535095746418968,9.829054912298812,9.275545337656915
 -주관,0.5535095746418968,9.829054912298812,9.275545337656915
화상담,0.5535095746418968,9.829054912298812,9.275545337656915
근로자와,0.5535095746418968,9.829054912298812,9.275545337656915
급생계비,0.5535095746418968,9.829054912298812,9.275545337656915
근로자 ,0.5535095746418968,9.829054912298812,9.275545337656915
행되는,0.5535095746418968,9.829054912298812,9.275545337656915
 정지,0.5535095746418968,9.829054912298812,9.275545337656915
행되는 ,0.5535095746418968,9.829054912298812,9.275545337656915
행에서,0.5535095746418968,9.829054912298812,9.275545337656915
원예,0.5535095746418968,9.829054912298812,9.275545337656915
단되었습,0.5535095746418968,9.829054912298812,9.275545337656915
행에서 ,0.5535095746418968,9.829054912298812,9.275545337656915
국택,0.5535095746418968,9.829054912298812,9.275545337656915
국택배,0.5535095746418968,9.829054912298812,9.275545337656915
원예산,0.5535095746418968,9.829054912298812,9.275545337656915
원예산:,0.5535095746418968,9.829054912298812,9.275545337656915
단되었,0.5535095746418968,9.829054912298812,9.275545337656915
단되,0.5535095746418968,9.829054912298812,9.275545337656915
 18시,0.5535095746418968,9.829054912298812,9.275545337656915
 18:,0.5535095746418968,9.829054912298812,9.275545337656915
 166,0.5535095746418968,9.829054912298812,9.275545337656915
 제출,0.5535095746418968,9.829054912298812,9.275545337656915
귀하께,0.5535095746418968,9.829054912298812,9.275545337656915
귀하께서,0.5535095746418968,9.829054912298812,9.275545337656915
규모,0.5535095746418968,9.829054912298812,9.275545337656915
규모 ,0.5535095746418968,9.829054912298812,9.275545337656915
규제,0.5535095746418968,9.829054912298812,9.275545337656915
규제 ,0.5535095746418968,9.829054912298812,9.275545337656915
급생계,0.5535095746418968,9.829054912298812,9.275545337656915
위기 ,0.5535095746418968,9.829054912298812,9.275545337656915
 2.6,0.5535095746418968,9.829054912298812,9.275545337656915
 *세,0.5535095746418968,9.829054912298812,9.275545337656915
위로 ,0.5535095746418968,9.829054912298812,9.275545337656915
환기간,0.5535095746418968,9.829054912298812,9.275545337656915
환기간 ,0.5535095746418968,9.829054912298812,9.275545337656915
환방,0.5535095746418968,9.829054912298812,9.275545337656915
환방법,0.5535095746418968,9.829054912298812,9.275545337656915
환방법:,0.5535095746418968,9.829054912298812,9.275545337656915
활 ,0.5535095746418968,9.829054912298812,9.275545337656915
 중단,0.5535095746418968,9.829054912298812,9.275545337656915
